filename,start time,end time,freq. band (Hz),number of peaks,peaks freq. (Hz),SPL (dB),SNLD (dB),AIS
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320155015.wav,2004-03-20 15:53:34,2004-03-20 15:55:14,50.0 - 1000.0,6,"[168.0, 171.0, 285.0, 337.0, 345.0, 359.5]",66.0,[ 3.07  7.05  8.34  7.16  7.4  10.6 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320165015.wav,2004-03-20 16:50:15,2004-03-20 16:51:55,50.0 - 1000.0,8,"[88.0, 285.0, 315.0, 345.0, 352.5, 360.0, 367.0, 570.0]",66.0,[2.9  7.02 3.81 8.85 6.41 6.67 4.82 5.26],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320165015.wav,2004-03-20 16:51:55,2004-03-20 16:53:35,50.0 - 1000.0,11,"[88.5, 198.0, 240.0, 277.5, 285.0, 300.0, 345.0, 352.0, 360.0, 367.5, 570.0]",66.0,[4.   3.51 2.9  4.59 5.47 3.09 6.46 3.79 3.58 5.48 4.68],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320165015.wav,2004-03-20 16:53:34,2004-03-20 16:55:14,50.0 - 1000.0,15,"[88.5, 120.0, 198.0, 240.0, 247.0, 270.0, 277.0, 337.0, 345.0, 352.5, 360.0, 367.0, 382.0, 480.0, 570.0]",66.0,"[4.79 2.32 3.84 4.06 3.16 2.78 3.89 3.51 5.64 4.43 3.47 4.23 3.64 3.92
 4.85]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320175015.wav,2004-03-20 17:50:15,2004-03-20 17:51:55,50.0 - 1000.0,6,"[59.0, 120.0, 197.5, 277.5, 300.0, 360.0]",68.0,[2.05 2.35 3.23 3.08 1.4  5.45],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320175015.wav,2004-03-20 17:51:55,2004-03-20 17:53:35,50.0 - 1000.0,4,"[59.0, 300.0, 360.0, 825.0]",67.0,[2.82 1.23 3.78 2.15],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320175015.wav,2004-03-20 17:53:34,2004-03-20 17:55:14,50.0 - 1000.0,4,"[120.0, 240.0, 300.0, 360.0]",67.0,[2.41 4.17 2.36 6.22],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320185015.wav,2004-03-20 18:50:15,2004-03-20 18:51:55,50.0 - 1000.0,3,"[59.0, 198.0, 360.0]",66.0,[1.98 3.2  7.3 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320185015.wav,2004-03-20 18:51:55,2004-03-20 18:53:35,50.0 - 1000.0,3,"[59.0, 120.0, 360.0]",64.0,[6.04 3.11 3.81],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320185015.wav,2004-03-20 18:53:34,2004-03-20 18:55:14,50.0 - 1000.0,5,"[59.0, 300.0, 315.0, 345.0, 360.0]",64.0,[3.58 3.49 2.35 2.67 7.81],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320195015.wav,2004-03-20 19:50:15,2004-03-20 19:51:55,50.0 - 1000.0,6,"[198.0, 213.0, 360.5, 376.0, 391.0, 396.0]",68.0,[ 5.59  4.2  10.81  6.88  7.01  3.76],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320195015.wav,2004-03-20 19:51:55,2004-03-20 19:53:35,50.0 - 1000.0,5,"[198.0, 213.0, 219.0, 360.5, 391.0]",68.0,[ 6.39  4.74  2.64 10.63  6.8 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320195015.wav,2004-03-20 19:53:34,2004-03-20 19:55:14,50.0 - 1000.0,5,"[213.0, 219.0, 338.0, 361.0, 376.0]",68.0,[6.88 3.6  7.59 9.27 6.33],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320205015.wav,2004-03-20 20:50:15,2004-03-20 20:51:55,50.0 - 1000.0,7,"[191.0, 197.0, 284.5, 299.5, 322.0, 337.0, 359.5]",68.0,[5.18 5.   6.68 8.96 4.75 5.66 9.34],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320205015.wav,2004-03-20 20:51:55,2004-03-20 20:53:35,50.0 - 1000.0,2,"[228.0, 235.0]",73.0,[11.3   9.67],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320205015.wav,2004-03-20 20:53:34,2004-03-20 20:55:14,50.0 - 1000.0,2,"[228.0, 234.5]",72.0,[11.02  8.65],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320215015.wav,2004-03-20 21:50:15,2004-03-20 21:51:55,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320215015.wav,2004-03-20 21:51:55,2004-03-20 21:53:35,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320215015.wav,2004-03-20 21:53:34,2004-03-20 21:55:14,50.0 - 1000.0,1,[359.5],64.0,[1.49],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320225015.wav,2004-03-20 22:50:15,2004-03-20 22:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320225015.wav,2004-03-20 22:51:55,2004-03-20 22:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320225015.wav,2004-03-20 22:53:34,2004-03-20 22:55:14,50.0 - 1000.0,1,[59.0],63.0,[1.74],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320235015.wav,2004-03-20 23:50:15,2004-03-20 23:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320235015.wav,2004-03-20 23:51:55,2004-03-20 23:53:35,50.0 - 1000.0,2,"[94.5, 360.0]",63.0,[1.21 3.99],0
