filename,start time,end time,freq. band (Hz),number of peaks,peaks freq. (Hz),SPL (dB),SNLD (dB),AIS
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123125015.wav,2005-01-23 12:51:55,2005-01-23 12:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123125015.wav,2005-01-23 12:53:34,2005-01-23 12:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123135015.wav,2005-01-23 13:50:15,2005-01-23 13:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123135015.wav,2005-01-23 13:51:55,2005-01-23 13:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123135015.wav,2005-01-23 13:53:34,2005-01-23 13:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123145015.wav,2005-01-23 14:50:15,2005-01-23 14:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123145015.wav,2005-01-23 14:51:55,2005-01-23 14:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123145015.wav,2005-01-23 14:53:34,2005-01-23 14:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123155015.wav,2005-01-23 15:50:15,2005-01-23 15:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123155015.wav,2005-01-23 15:51:55,2005-01-23 15:53:35,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123155015.wav,2005-01-23 15:53:34,2005-01-23 15:55:14,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123165015.wav,2005-01-23 16:50:15,2005-01-23 16:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123165015.wav,2005-01-23 16:51:55,2005-01-23 16:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123165015.wav,2005-01-23 16:53:34,2005-01-23 16:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123175015.wav,2005-01-23 17:50:15,2005-01-23 17:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123175015.wav,2005-01-23 17:51:55,2005-01-23 17:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123175015.wav,2005-01-23 17:53:34,2005-01-23 17:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123185015.wav,2005-01-23 18:50:15,2005-01-23 18:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123185015.wav,2005-01-23 18:51:55,2005-01-23 18:53:35,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123185015.wav,2005-01-23 18:53:34,2005-01-23 18:55:14,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123195015.wav,2005-01-23 19:50:15,2005-01-23 19:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123195015.wav,2005-01-23 19:51:55,2005-01-23 19:53:35,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123195015.wav,2005-01-23 19:53:34,2005-01-23 19:55:14,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123205015.wav,2005-01-23 20:50:15,2005-01-23 20:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123205015.wav,2005-01-23 20:51:55,2005-01-23 20:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123205015.wav,2005-01-23 20:53:34,2005-01-23 20:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123215015.wav,2005-01-23 21:50:15,2005-01-23 21:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123215015.wav,2005-01-23 21:51:55,2005-01-23 21:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123215015.wav,2005-01-23 21:53:34,2005-01-23 21:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123225015.wav,2005-01-23 22:50:15,2005-01-23 22:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123225015.wav,2005-01-23 22:51:55,2005-01-23 22:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123225015.wav,2005-01-23 22:53:34,2005-01-23 22:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123235015.wav,2005-01-23 23:50:15,2005-01-23 23:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123235015.wav,2005-01-23 23:51:55,2005-01-23 23:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050123235015.wav,2005-01-23 23:53:34,2005-01-23 23:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124005015.wav,2005-01-24 00:50:15,2005-01-24 00:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124005015.wav,2005-01-24 00:51:55,2005-01-24 00:53:35,50.0 - 1000.0,1,[87.2],72.0,[1.81],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124005015.wav,2005-01-24 00:53:34,2005-01-24 00:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124015015.wav,2005-01-24 01:50:15,2005-01-24 01:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124015015.wav,2005-01-24 01:51:55,2005-01-24 01:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124015015.wav,2005-01-24 01:53:34,2005-01-24 01:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124025015.wav,2005-01-24 02:50:15,2005-01-24 02:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124025015.wav,2005-01-24 02:51:55,2005-01-24 02:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124025015.wav,2005-01-24 02:53:34,2005-01-24 02:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124035015.wav,2005-01-24 03:50:15,2005-01-24 03:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124035015.wav,2005-01-24 03:51:55,2005-01-24 03:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124035015.wav,2005-01-24 03:53:34,2005-01-24 03:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124045015.wav,2005-01-24 04:50:15,2005-01-24 04:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124045015.wav,2005-01-24 04:51:55,2005-01-24 04:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124045015.wav,2005-01-24 04:53:34,2005-01-24 04:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124055015.wav,2005-01-24 05:50:15,2005-01-24 05:51:55,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124055015.wav,2005-01-24 05:51:55,2005-01-24 05:53:35,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124055015.wav,2005-01-24 05:53:34,2005-01-24 05:55:14,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124065015.wav,2005-01-24 06:50:15,2005-01-24 06:51:55,50.0 - 1000.0,0,[],69.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124065015.wav,2005-01-24 06:51:55,2005-01-24 06:53:35,50.0 - 1000.0,0,[],69.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124065015.wav,2005-01-24 06:53:34,2005-01-24 06:55:14,50.0 - 1000.0,0,[],69.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124075015.wav,2005-01-24 07:50:15,2005-01-24 07:51:55,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124075015.wav,2005-01-24 07:51:55,2005-01-24 07:53:35,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124075015.wav,2005-01-24 07:53:34,2005-01-24 07:55:14,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124085015.wav,2005-01-24 08:50:15,2005-01-24 08:51:55,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124085015.wav,2005-01-24 08:51:55,2005-01-24 08:53:35,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124085015.wav,2005-01-24 08:53:34,2005-01-24 08:55:14,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124095015.wav,2005-01-24 09:50:15,2005-01-24 09:51:55,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124095015.wav,2005-01-24 09:51:55,2005-01-24 09:53:35,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124095015.wav,2005-01-24 09:53:34,2005-01-24 09:55:14,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124105015.wav,2005-01-24 10:50:15,2005-01-24 10:51:55,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124105015.wav,2005-01-24 10:51:55,2005-01-24 10:53:35,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124105015.wav,2005-01-24 10:53:34,2005-01-24 10:55:14,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124115015.wav,2005-01-24 11:50:15,2005-01-24 11:51:55,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124115015.wav,2005-01-24 11:51:55,2005-01-24 11:53:35,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124115015.wav,2005-01-24 11:53:34,2005-01-24 11:55:14,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124125015.wav,2005-01-24 12:50:15,2005-01-24 12:51:55,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124125015.wav,2005-01-24 12:51:55,2005-01-24 12:53:35,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124125015.wav,2005-01-24 12:53:34,2005-01-24 12:55:14,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124135015.wav,2005-01-24 13:50:15,2005-01-24 13:51:55,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124135015.wav,2005-01-24 13:51:55,2005-01-24 13:53:35,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124135015.wav,2005-01-24 13:53:34,2005-01-24 13:55:14,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124145015.wav,2005-01-24 14:50:15,2005-01-24 14:51:55,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124145015.wav,2005-01-24 14:51:55,2005-01-24 14:53:35,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124145015.wav,2005-01-24 14:53:34,2005-01-24 14:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124155015.wav,2005-01-24 15:50:15,2005-01-24 15:51:55,50.0 - 1000.0,2,"[102.4, 103.8]",65.0,[1.46 2.22],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124155015.wav,2005-01-24 15:51:55,2005-01-24 15:53:35,50.0 - 1000.0,3,"[78.5, 100.5, 119.7]",65.0,[2.22 1.98 1.34],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124155015.wav,2005-01-24 15:53:34,2005-01-24 15:55:14,50.0 - 1000.0,5,"[69.3, 75.9, 102.4, 103.8, 115.7]",65.0,[2.11 3.29 2.51 4.06 2.56],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124165015.wav,2005-01-24 16:50:15,2005-01-24 16:51:55,50.0 - 1000.0,3,"[55.3, 103.8, 119.7]",69.0,[3.88 3.64 1.82],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124165015.wav,2005-01-24 16:51:55,2005-01-24 16:53:35,50.0 - 1000.0,3,"[55.3, 102.4, 103.8]",69.0,[3.44 1.56 1.38],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124165015.wav,2005-01-24 16:53:34,2005-01-24 16:55:14,50.0 - 1000.0,3,"[102.4, 103.8, 119.7]",69.0,[2.38 3.33 2.45],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124175015.wav,2005-01-24 17:50:15,2005-01-24 17:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124175015.wav,2005-01-24 17:51:55,2005-01-24 17:53:35,50.0 - 1000.0,2,"[114.4, 122.4]",71.0,[2.68 2.41],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124175015.wav,2005-01-24 17:53:34,2005-01-24 17:55:14,50.0 - 1000.0,4,"[55.3, 68.6, 97.8, 122.4]",70.0,[2.86 2.78 2.12 2.68],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124185015.wav,2005-01-24 18:50:15,2005-01-24 18:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124185015.wav,2005-01-24 18:51:55,2005-01-24 18:53:35,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124185015.wav,2005-01-24 18:53:34,2005-01-24 18:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124195015.wav,2005-01-24 19:50:15,2005-01-24 19:51:55,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124195015.wav,2005-01-24 19:51:55,2005-01-24 19:53:35,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124195015.wav,2005-01-24 19:53:34,2005-01-24 19:55:14,50.0 - 1000.0,1,[228.6],65.0,[1.93],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124205015.wav,2005-01-24 20:50:15,2005-01-24 20:51:55,50.0 - 1000.0,1,[360.0],66.0,[2.07],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124205015.wav,2005-01-24 20:51:55,2005-01-24 20:53:35,50.0 - 1000.0,1,[360.0],66.0,[2.72],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124205015.wav,2005-01-24 20:53:34,2005-01-24 20:55:14,50.0 - 1000.0,2,"[120.4, 360.0]",66.0,[2.05 2.55],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124215015.wav,2005-01-24 21:50:15,2005-01-24 21:51:55,50.0 - 1000.0,4,"[228.6, 235.9, 299.6, 330.2]",65.0,[8.75 3.15 4.03 5.74],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124215015.wav,2005-01-24 21:51:55,2005-01-24 21:53:35,50.0 - 1000.0,6,"[228.6, 236.5, 300.3, 307.6, 330.2, 404.5]",68.0,[11.74  5.46  4.12  2.05  3.06  1.9 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124215015.wav,2005-01-24 21:53:34,2005-01-24 21:55:14,50.0 - 1000.0,7,"[228.6, 236.5, 278.4, 300.3, 307.6, 330.2, 389.9]",68.0,[11.66  5.07  3.95  5.52  2.79  5.98  2.5 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124225015.wav,2005-01-24 22:50:15,2005-01-24 22:51:55,50.0 - 1000.0,4,"[152.2, 359.4, 381.9, 389.2]",66.0,[ 5.63 10.81  4.96  4.41],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124225015.wav,2005-01-24 22:51:55,2005-01-24 22:53:35,50.0 - 1000.0,10,"[152.2, 197.4, 299.6, 314.2, 329.5, 359.4, 381.9, 389.2, 426.4, 538.6]",66.0,[ 4.11  2.81  2.65  2.17  3.05 11.01  4.26  2.44  1.59  1.26],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124225015.wav,2005-01-24 22:53:34,2005-01-24 22:55:14,50.0 - 1000.0,11,"[152.9, 197.4, 299.6, 314.2, 321.5, 359.4, 361.4, 381.9, 389.2, 426.4, 591.1]",66.0,[ 5.27  3.89  2.89  2.61  2.31 11.43  6.75  4.97  3.97  4.11  1.05],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124235015.wav,2005-01-24 23:50:15,2005-01-24 23:51:55,50.0 - 1000.0,5,"[155.6, 314.2, 328.8, 358.7, 388.6]",64.0,[7.76 2.67 2.39 8.74 2.3 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124235015.wav,2005-01-24 23:51:55,2005-01-24 23:53:35,50.0 - 1000.0,5,"[155.6, 299.0, 321.5, 328.8, 358.7]",64.0,[8.17 2.64 2.57 2.66 6.65],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050124235015.wav,2005-01-24 23:53:34,2005-01-24 23:55:14,50.0 - 1000.0,3,"[155.6, 328.8, 358.7]",64.0,[8.59 3.31 6.75],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125005015.wav,2005-01-25 00:50:15,2005-01-25 00:51:55,50.0 - 1000.0,1,[358.7],64.0,[4.78],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125005015.wav,2005-01-25 00:51:55,2005-01-25 00:53:35,50.0 - 1000.0,1,[358.7],64.0,[6.96],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125005015.wav,2005-01-25 00:53:34,2005-01-25 00:55:14,50.0 - 1000.0,1,[358.7],64.0,[3.29],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125015015.wav,2005-01-25 01:50:15,2005-01-25 01:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125015015.wav,2005-01-25 01:51:55,2005-01-25 01:53:35,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125015015.wav,2005-01-25 01:53:34,2005-01-25 01:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125025015.wav,2005-01-25 02:50:15,2005-01-25 02:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125025015.wav,2005-01-25 02:51:55,2005-01-25 02:53:35,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125025015.wav,2005-01-25 02:53:34,2005-01-25 02:55:14,50.0 - 1000.0,1,[227.9],64.0,[4.33],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125035015.wav,2005-01-25 03:50:15,2005-01-25 03:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125035015.wav,2005-01-25 03:51:55,2005-01-25 03:53:35,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125035015.wav,2005-01-25 03:53:34,2005-01-25 03:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125045015.wav,2005-01-25 04:50:15,2005-01-25 04:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125045015.wav,2005-01-25 04:51:55,2005-01-25 04:53:35,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125045015.wav,2005-01-25 04:53:34,2005-01-25 04:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125055015.wav,2005-01-25 05:50:15,2005-01-25 05:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125055015.wav,2005-01-25 05:51:55,2005-01-25 05:53:35,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125055015.wav,2005-01-25 05:53:34,2005-01-25 05:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125065015.wav,2005-01-25 06:50:15,2005-01-25 06:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125065015.wav,2005-01-25 06:51:55,2005-01-25 06:53:35,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125065015.wav,2005-01-25 06:53:34,2005-01-25 06:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125075015.wav,2005-01-25 07:50:15,2005-01-25 07:51:55,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125075015.wav,2005-01-25 07:51:55,2005-01-25 07:53:35,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125075015.wav,2005-01-25 07:53:34,2005-01-25 07:55:14,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125085015.wav,2005-01-25 08:50:15,2005-01-25 08:51:55,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125085015.wav,2005-01-25 08:51:55,2005-01-25 08:53:35,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125085015.wav,2005-01-25 08:53:34,2005-01-25 08:55:14,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125095015.wav,2005-01-25 09:50:15,2005-01-25 09:51:55,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125095015.wav,2005-01-25 09:51:55,2005-01-25 09:53:35,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050125095015.wav,2005-01-25 09:53:34,2005-01-25 09:55:14,50.0 - 1000.0,0,[],68.0,[],0
